loss,data_loss,dirichlet_loss,neumann_loss
0.007644937839359045,0.0031121415086090565,0.00012579314352478832,0.000654972973279655
0.008958764374256134,0.0032329291570931673,9.468995267525315e-05,0.000955787196289748
0.004230875987559557,0.003411671379581094,6.646482506766915e-05,3.0911269277567044e-05
0.006296195089817047,0.0035521388053894043,5.207609501667321e-05,0.00044465900282375515
0.007167180068790913,0.003676700871437788,4.357607394922525e-05,0.0006109437090344727
0.004824522882699966,0.003820619313046336,4.985501436749473e-05,0.00010107066191267222
0.004916323348879814,0.003901018761098385,5.512326242751442e-05,9.281439270125702e-05
0.006138133816421032,0.003886186284944415,5.0635371735552326e-05,0.0003491187817417085
0.005439320113509893,0.003744862275198102,5.4891501349629834e-05,0.00022910864208824933
0.0043892269022762775,0.003590149339288473,6.416007818188518e-05,3.149539770674892e-05
0.0048054358921945095,0.0036935065872967243,6.334660429274663e-05,9.569268149789423e-05
0.005388619378209114,0.003786291927099228,6.069182200008072e-05,0.00019908185640815645
0.004884100053459406,0.003559294855222106,7.098366768332198e-05,0.00012299373338464648
0.004271869082003832,0.003480820683762431,7.116993219824508e-05,1.5869874914642423e-05
0.004430032800883055,0.0036671168636530638,4.976042691851035e-05,5.3062343795318156e-05
0.004830051213502884,0.0037460417952388525,4.092917879461311e-05,0.00013494356244336814
0.004553156904876232,0.0035410807467997074,5.2218314522178844e-05,9.797856182558462e-05
0.004020135384052992,0.0033995413687080145,5.4967604228295386e-05,1.4183588064042851e-05
0.003980268258601427,0.0034699842799454927,4.0408456698060036e-05,2.1239840862108395e-05
0.004285100381821394,0.0034467733930796385,4.045880268677138e-05,8.674780110595748e-05
0.004146640654653311,0.003291634377092123,4.883000656263903e-05,7.334120164159685e-05
0.0037458704318851233,0.0032462000381201506,4.439179247128777e-05,1.1150472346344031e-05
0.00375155545771122,0.003228421090170741,3.715329512488097e-05,3.0320274163386784e-05
0.003883166704326868,0.0031657253857702017,3.845719402306713e-05,6.657389167230576e-05
0.0036837258376181126,0.0031362250447273254,3.898067370755598e-05,3.153879879391752e-05
0.0034520160406827927,0.0030835585203021765,3.601895150495693e-05,1.6536296243430115e-06
0.0035315784625709057,0.003012013155966997,3.587758692447096e-05,3.2157866371562704e-05
0.003515806747600436,0.002948745619505644,3.4036431316053495e-05,4.53393513453193e-05
0.0032867160625755787,0.0028474335558712482,3.826868851319887e-05,1.131911176344147e-05
